origin,type,censored
https://gitlab.com/CharvN/v4l2lepton3.git,git,1
https://pypi.org/project/aenum/,pypi,1
deb://Debian/packages/tryton-modules-sale-promotion,deb,1
https://pypi.org/project/Flask-Breadcrumbs/,pypi,1
https://pypi.org/project/ptyprocess/,pypi,0
https://pypi.org/project/typed-ast/,pypi,1
https://pypi.org/project/typing-inspect/,pypi,1
https://pypi.org/project/python-slugify/,pypi,1
deb://Debian/packages/bzrtools,deb,0
https://pypi.org/project/azure-mgmt-policyinsights/,pypi,1
https://pypi.org/project/smmap/,pypi,1
deb://Debian/packages/python-rfc3986,deb,1
https://pypi.org/project/python-magic/,pypi,1
https://pypi.org/project/protobuf3-to-dict/,pypi,0
https://github.com/dwyl/english-words,git,1
https://pypi.org/project/azureml/,pypi,0
https://github.com/ethereon/caffe-tensorflow,git,0
https://gitlab.com/flashcode/gitchart.git,git,1
https://pypi.org/project/dataclasses-json/,pypi,1
https://pypi.org/project/azure-eventgrid/,pypi,1
deb://Debian/packages/solarwolf,deb,1
https://pypi.org/project/sshtunnel/,pypi,0
https://pypi.org/project/geographiclib/,pypi,0
https://gitlab.com/BVollmerhaus/blurwal.git,git,0
https://pypi.org/project/sacremoses/,pypi,1
deb://Debian/packages/bmap-tools,deb,0
https://pypi.org/project/docker-pycreds/,pypi,0
https://pypi.org/project/spark-nlp/,pypi,1
deb://Debian/packages/tryton-modules-account-invoice,deb,1
deb://Debian/packages/python-xstatic,deb,0
https://pypi.org/project/itsdangerous/,pypi,1
https://github.com/noamraph/tqdm,git,0
https://pypi.org/project/mypy/,pypi,1
https://pypi.org/project/uamqp/,pypi,1
https://pypi.org/project/pycodestyle/,pypi,0
https://pypi.org/project/azure-mgmt-iotcentral/,pypi,1
https://pypi.org/project/clang/,pypi,1
deb://Debian/packages/xonsh,deb,1
deb://Debian/packages/python-xstatic-jquery.quicksearch,deb,0
https://pypi.org/project/charset-normalizer/,pypi,0
https://pypi.org/project/click-plugins/,pypi,0
https://pypi.org/project/convertdate/,pypi,1
https://pypi.org/project/sentencepiece/,pypi,1
deb://Debian/packages/python-castellan,deb,1
deb://Debian/packages/black,deb,1
https://gitlab.com/radek-sprta/python-cookiecutter.git,git,0
https://github.com/qqwweee/keras-yolo3,git,0
https://pypi.org/project/catalogue/,pypi,1
deb://Debian/packages/django-testscenarios,deb,0
deb://Debian/packages/pwman3,deb,1
deb://Debian/packages/pysolfc,deb,1
https://gitlab.com/itugnu/lectures/django-2018-09.git,git,0
https://pypi.org/project/jellyfish/,pypi,1
deb://Debian/packages/kanyremote,deb,0
deb://Debian/packages/python-senlinclient,deb,1
https://pypi.org/project/pathy/,pypi,1
https://github.com/isnowfy/snownlp,git,0
https://pypi.org/project/scikit-learn/,pypi,1
https://pypi.org/project/python-gitlab/,pypi,1
https://pypi.org/project/bitarray/,pypi,1
deb://Debian/packages/python-odf,deb,1
deb://Debian/packages/python-babel,deb,1
https://github.com/abewley/sort,git,0
deb://Debian/packages/python-sqlalchemy-utils,deb,1
https://pypi.org/project/influxdb/,pypi,1
https://pypi.org/project/retrying/,pypi,0
https://pypi.org/project/openpyxl/,pypi,1
deb://Debian/packages/mypaint,deb,1
https://gitlab.com/deepset-ai/open-source/word2vec-embeddings-de.git,git,0
deb://Debian/packages/python-ceilometerclient,deb,1
https://github.com/zq1997/deepin-wine,git,1
deb://Debian/packages/ufw,deb,1
https://pypi.org/project/chardet/,pypi,1
deb://Debian/packages/python-dsv,deb,1
https://pypi.org/project/tabulate/,pypi,1
deb://Debian/packages/python-pyngus,deb,1
https://pypi.org/project/requests-aws4auth/,pypi,1
https://pypi.org/project/pytest-runner/,pypi,0
deb://Debian/packages/keystone,deb,1
deb://Debian/packages/python-osmapi,deb,1
https://pypi.org/project/scapy/,pypi,1
https://pypi.org/project/blis/,pypi,1
deb://Debian/packages/python-gabbi,deb,1
https://pypi.org/project/azure-mgmt-scheduler/,pypi,0
https://pypi.org/project/pyspark/,pypi,1
https://pypi.org/project/clickclick/,pypi,1
deb://Debian/packages/python-swiftclient,deb,1
deb://Debian/packages/python-oslo.middleware,deb,1
https://pypi.org/project/atomicwrites/,pypi,1
https://pypi.org/project/google-cloud-dlp/,pypi,1
deb://Debian/packages/python-oslo.utils,deb,1
deb://Debian/packages/pymol,deb,0
https://pypi.org/project/shellingham/,pypi,1
deb://Debian/packages/python-wadllib,deb,1
deb://Debian/packages/mercurial,deb,1
https://pypi.org/project/absl-py/,pypi,1
deb://Debian/packages/python-gnocchiclient,deb,1
deb://Debian/packages/python-django-babel,deb,0
https://pypi.org/project/wcwidth/,pypi,1
https://gitlab.com/rj.budzynski/Billiard.git,git,0
deb://Debian/packages/python-formencode,deb,1
https://pypi.org/project/attrs/,pypi,0
https://pypi.org/project/django-filter/,pypi,1
deb://Debian/packages/python-daemon,deb,1
https://pypi.org/project/multi_key_dict/,pypi,0
deb://Debian/packages/nagstamon,deb,1
https://pypi.org/project/google/,pypi,1
deb://Debian/packages/whichwayisup,deb,0
https://pypi.org/project/jupyterlab-widgets/,pypi,1
https://github.com/tkipf/pygcn,git,0
https://pypi.org/project/imageio-ffmpeg/,pypi,1
https://github.com/nwojke/deep_sort,git,0
https://pypi.org/project/simple-salesforce/,pypi,1
deb://Debian/packages/python-termstyle,deb,0
https://pypi.org/project/sphinxcontrib-serializinghtml/,pypi,1
https://pypi.org/project/python-consul/,pypi,0
deb://Debian/packages/isrcsubmit,deb,0
https://pypi.org/project/pandas-profiling/,pypi,1
deb://Debian/packages/sinntp,deb,1
https://pypi.org/project/mistune/,pypi,1
https://pypi.org/project/tensorflow-transform/,pypi,1
https://pypi.org/project/sphinxcontrib-htmlhelp/,pypi,1
https://pypi.org/project/azure-mgmt-trafficmanager/,pypi,0
deb://Debian/packages/tryton-modules-company-work-time,deb,1
https://pypi.org/project/azure-mgmt-billing/,pypi,1
deb://Debian/packages/solfege,deb,1
https://pypi.org/project/python-Levenshtein/,pypi,0
deb://Debian/packages/openscenegraph,deb,1
deb://Debian/packages/tryton-modules-sale-shipment-grouping,deb,1
deb://Debian/packages/grc,deb,0
deb://Debian/packages/singularity,deb,1
deb://Debian/packages/retext,deb,1
https://pypi.org/project/typing-extensions/,pypi,1
https://pypi.org/project/langcodes/,pypi,1
https://pypi.org/project/blinker/,pypi,0
deb://Debian/packages/python-git,deb,1
deb://Debian/packages/pdfposter,deb,0
https://pypi.org/project/aiofiles/,pypi,1
https://pypi.org/project/azure-mgmt/,pypi,1
https://gitlab.com/frankrich/sds011_particle_sensor.git,git,0
deb://Debian/packages/python-pymysql,deb,0
https://pypi.org/project/backports.ssl_match_hostname/,pypi,0
https://pypi.org/project/azure-mgmt-keyvault/,pypi,1
deb://Debian/packages/mapproxy,deb,1
deb://Debian/packages/python-toml,deb,1
https://pypi.org/project/ijson/,pypi,1
deb://Debian/packages/tryton-proteus,deb,0
https://pypi.org/project/jsonpath-ng/,pypi,0
deb://Debian/packages/python-jsonschema,deb,1
deb://Debian/packages/python-shapely,deb,1
deb://Debian/packages/python-tosca-parser,deb,1
deb://Debian/packages/nagios-plugins-contrib,deb,1
deb://Debian/packages/python-os-apply-config,deb,1
deb://Debian/packages/cwltool,deb,1
https://pypi.org/project/Deprecated/,pypi,0
deb://Debian/packages/cherrytree,deb,1
deb://Debian/packages/python-oslo.reports,deb,1
deb://Debian/packages/ibus-skk,deb,0
https://pypi.org/project/pyluach/,pypi,1
deb://Debian/packages/tryton-modules-account-invoice-stock,deb,1
https://pypi.org/project/frozendict/,pypi,0
https://pypi.org/project/flatbuffers/,pypi,1
deb://Debian/packages/codespell,deb,1
deb://Debian/packages/python-gnuplot,deb,0
deb://Debian/packages/vzquota,deb,0
deb://Debian/packages/deluge,deb,1
https://pypi.org/project/pysftp/,pypi,0
deb://Debian/packages/playitslowly,deb,0
deb://Debian/packages/python-debtcollector,deb,1
deb://Debian/packages/python-funcsigs,deb,1
deb://Debian/packages/python-textile,deb,1
deb://Debian/packages/lincredits,deb,1
deb://Debian/packages/enjarify,deb,1
https://pypi.org/project/azure-mgmt-applicationinsights/,pypi,1
deb://Debian/packages/painintheapt,deb,0
deb://Debian/packages/vzctl,deb,0
deb://Debian/packages/python-ironicclient,deb,1
deb://Debian/packages/tryton-modules-stock-location-sequence,deb,1
https://pypi.org/project/pycrypto/,pypi,0
deb://Debian/packages/pydf,deb,0
deb://Debian/packages/munin-libvirt-plugins,deb,1
https://pypi.org/project/torch/,pypi,0
deb://Debian/packages/tryton-modules-stock-supply-forecast,deb,1
deb://Debian/packages/python-wsme,deb,1
deb://Debian/packages/tryton-modules-production-work,deb,1
deb://Debian/packages/python-nose-parameterized,deb,0
https://pypi.org/project/azure-mgmt-commerce/,pypi,1
https://pypi.org/project/pathtools/,pypi,0
https://pypi.org/project/pastel/,pypi,1
deb://Debian/packages/python-mysqldb,deb,1
https://pypi.org/project/azure-mgmt-search/,pypi,1
deb://Debian/packages/python-ceilometermiddleware,deb,1
deb://Debian/packages/python-crank,deb,0
https://pypi.org/project/azure-mgmt-signalr/,pypi,1
deb://Debian/packages/ssake,deb,0
deb://Debian/packages/rhinote,deb,1
deb://Debian/packages/python-vobject,deb,0
deb://Debian/packages/revelation,deb,1
deb://Debian/packages/angrydd,deb,0
https://pypi.org/project/cachy/,pypi,0
deb://Debian/packages/python-rtslib-fb,deb,1
deb://Debian/packages/openshot-qt,deb,1
deb://Debian/packages/tryton-modules-customs,deb,1
deb://Debian/packages/geophar,deb,1
deb://Debian/packages/rednotebook,deb,0
https://pypi.org/project/python-snappy/,pypi,0
deb://Debian/packages/kazam,deb,1
deb://Debian/packages/gausssum,deb,0
https://pypi.org/project/azure-mgmt-managementgroups/,pypi,1
https://pypi.org/project/LunarCalendar/,pypi,0
deb://Debian/packages/selinux-basics,deb,1
https://pypi.org/project/ply/,pypi,0
deb://Debian/packages/trash-cli,deb,0
deb://Debian/packages/python-pysnmp4-apps,deb,1
deb://Debian/packages/radon,deb,1
deb://Debian/packages/aseba-plugin-blockly,deb,1
deb://Debian/packages/icdiff,deb,0
deb://Debian/packages/python-future,deb,1
deb://Debian/packages/python-lesscpy,deb,0
deb://Debian/packages/command-not-found,deb,0
https://pypi.org/project/pyCalverter/,pypi,0
https://github.com/giampaolo/psutil,git,1
https://pypi.org/project/parsedatetime/,pypi,1
https://github.com/PySimpleGUI/PySimpleGUI,git,1
https://gitlab.com/pycqa/pep8-naming.git,git,1
https://gitlab.com/ae-dir/python-aedir.git,git,1
https://pypi.org/project/Mako/,pypi,1
https://github.com/joeyespo/grip,git,0
https://github.com/Rapptz/discord.py,git,1
https://github.com/yunjey/pytorch-tutorial,git,1
https://github.com/microsoft/cascadia-code,git,1
https://pypi.org/project/sendgrid/,pypi,1
https://github.com/googleapis/google-cloud-python,git,1
https://github.com/douban/dpark,git,0
https://github.com/dmlc/dgl,git,1
https://github.com/Chia-Network/chia-blockchain,git,1
deb://Debian/packages/python-semantic-version,deb,1
https://github.com/jiaaro/pydub,git,1
https://github.com/wiseodd/generative-models,git,0
https://github.com/python-attrs/attrs,git,1
https://github.com/wookayin/gpustat,git,1
https://pypi.org/project/bokeh/,pypi,1
https://github.com/cython/cython,git,1
https://github.com/miguelgrinberg/python-socketio,git,1
https://github.com/Eloston/ungoogled-chromium,git,1
https://gitlab.com/vstconsulting/polemarch.git,git,1
https://pypi.org/project/pip/,pypi,1
https://pypi.org/project/youtube_dl/,pypi,1
https://pypi.org/project/dockerpty/,pypi,0
https://pypi.org/project/zict/,pypi,1
https://github.com/OWASP/owasp-mstg,git,1
https://github.com/malwaredllc/byob,git,0
https://pypi.org/project/uvicorn/,pypi,1
https://pypi.org/project/mysqlclient/,pypi,1
https://gitlab.com/brombinmirko/Telegram_UnifiedBanBot.git,git,0
https://github.com/bottlepy/bottle,git,1
https://github.com/stanfordnlp/stanza,git,1
https://github.com/dschep/ntfy,git,0
https://pypi.org/project/virtualenv-clone/,pypi,1
https://github.com/jackfrued/Python-100-Days,git,1
https://github.com/CorentinJ/Real-Time-Voice-Cloning,git,1
https://pypi.org/project/setuptools/,pypi,1
https://github.com/tweepy/tweepy,git,1
https://pypi.org/project/azure-mgmt-compute/,pypi,1
https://pypi.org/project/keyring/,pypi,1
https://github.com/PAIR-code/lit,git,1
https://github.com/taki0112/UGATIT,git,1
https://github.com/getsentry/sentry,git,1
https://github.com/qtile/qtile,git,1
https://github.com/aws/chalice,git,1
https://github.com/tiangolo/full-stack-fastapi-postgresql,git,1
https://github.com/facebookresearch/demucs,git,1
https://github.com/lanpa/tensorboardX,git,1
https://pypi.org/project/w3lib/,pypi,0
https://gitlab.com/Odyseus/CinnamonTools.git,git,1
https://github.com/PaddlePaddle/PaddleHub,git,1
https://gitlab.com/mipl/docker-hub/python-images.git,git,0
https://pypi.org/project/SQLAlchemy/,pypi,1
https://github.com/xmendez/wfuzz,git,1
https://github.com/nvbn/thefuck,git,1
https://github.com/TheKingOfDuck/fuzzDicts,git,1
https://github.com/python-pillow/Pillow,git,1
https://github.com/dask/dask,git,1
https://github.com/jiangxufeng/v2rayL,git,1
https://gitlab.com/elixire/elixire.git,git,1
https://github.com/rtqichen/torchdiffeq,git,1
https://github.com/ubuntu/microk8s,git,1
https://pypi.org/project/pyaml/,pypi,1
https://github.com/pybrain/pybrain,git,0
deb://Debian/packages/gnumed-client,deb,1
https://github.com/apenwarr/sshuttle,git,0
https://gitlab.com/gnowledge/gstudio.git,git,0
deb://Debian/packages/bleachbit,deb,1
https://github.com/momosecurity/aswan,git,1
https://github.com/frida/frida,git,1
https://pypi.org/project/awscli/,pypi,1
https://pypi.org/project/wheel/,pypi,1
https://github.com/scipy/scipy,git,1
https://github.com/openai/universe,git,0
https://github.com/anishathalye/neural-style,git,1
deb://Debian/packages/diffoscope,deb,1
https://github.com/pwr-Solaar/Solaar,git,1
https://github.com/sherjilozair/char-rnn-tensorflow,git,0
https://pypi.org/project/umap-learn/,pypi,1
https://github.com/lukemelas/EfficientNet-PyTorch,git,1
https://github.com/kornia/kornia,git,1
https://github.com/jazzband/pip-tools,git,1
https://pypi.org/project/azure-mgmt-rdbms/,pypi,1
https://github.com/chainer/chainer,git,0
https://github.com/ajenti/ajenti,git,1
https://gitlab.com/dansanti/l10n_cl_fe.git,git,1
https://github.com/dbader/schedule,git,1
deb://Debian/packages/tryton-modules-production,deb,1
https://github.com/Dod-o/Statistical-Learning-Method_Code,git,1
https://github.com/burnash/gspread,git,1
https://github.com/facebookresearch/detr,git,1
https://github.com/LazoCoder/Pokemon-Terminal,git,1
https://github.com/dabeaz/curio,git,1
https://pypi.org/project/paramiko/,pypi,0
https://github.com/google-research/text-to-text-transfer-transformer,git,1
https://github.com/MycroftAI/mycroft-core,git,1
https://github.com/psf/requests,git,1
https://github.com/ActivityWatch/activitywatch,git,1
https://github.com/jisaacks/GitGutter,git,0
https://github.com/tartley/colorama,git,1
https://github.com/huashengdun/webssh,git,1
https://pypi.org/project/stevedore/,pypi,1
https://github.com/ray-project/ray,git,1
https://github.com/sloria/TextBlob,git,1
https://github.com/cupy/cupy,git,0
https://github.com/scikit-learn-contrib/imbalanced-learn,git,1
https://github.com/idealo/imagededup,git,1
deb://Debian/packages/itstool,deb,0
https://github.com/nyaadevs/nyaa,git,0
https://github.com/chubin/wttr.in,git,1
https://gitlab.com/lu-ci/sigma/apex-sigma.git,git,0
https://github.com/shadowsocksr-backup/shadowsocksr,git,0
https://pypi.org/project/s3fs/,pypi,1
https://github.com/spyder-ide/spyder,git,1
https://github.com/XX-net/XX-Net,git,1
https://github.com/simonw/datasette,git,1
https://github.com/ccrisan/motioneye,git,1
https://github.com/tortoise/tortoise-orm,git,1
https://gitlab.com/hgg/webpymail.git,git,1
https://pypi.org/project/PySocks/,pypi,0
deb://Debian/packages/python-hacking,deb,0
https://github.com/Shougo/deoplete.nvim,git,1
https://github.com/PyMySQL/PyMySQL,git,1
https://gitlab.com/Tmpod/aiohypixel.git,git,0
https://pypi.org/project/apache-airflow/,pypi,1
deb://Debian/packages/ipython,deb,1
https://github.com/EpistasisLab/tpot,git,1
https://github.com/dagster-io/dagster,git,1
deb://Debian/packages/python-elasticsearch,deb,1
https://github.com/prompt-toolkit/python-prompt-toolkit,git,1
https://gitlab.com/fumail/postomaat.git,git,0
https://github.com/a1studmuffin/SpaceshipGenerator,git,0
https://gitlab.com/localg-host/watchghost.git,git,1
https://pypi.org/project/nbformat/,pypi,1
https://github.com/Netflix/security_monkey,git,1
https://gitlab.com/weechat/weechat.git,git,1
https://github.com/instaloader/instaloader,git,0
https://github.com/NervanaSystems/neon,git,0
deb://Debian/packages/tryton-modules-account-dunning-letter,deb,1
https://github.com/tensorflow/models,git,1
https://github.com/Project-MONAI/MONAI,git,1
https://github.com/xinntao/ESRGAN,git,1
https://github.com/gelstudios/gitfiti,git,0
https://github.com/RocketMap/RocketMap,git,0
https://gitlab.com/edleh/pampi.git,git,0
https://pypi.org/project/Faker/,pypi,1
https://github.com/praw-dev/praw,git,1
https://github.com/laramies/theHarvester,git,0
https://pypi.org/project/kafka-python/,pypi,1
https://github.com/geekan/scrapy-examples,git,0
https://github.com/streamlink/streamlink,git,1
https://github.com/PaddlePaddle/Paddle,git,1
https://github.com/mininet/mininet,git,0
https://gitlab.com/cerfacs/batman.git,git,0
https://github.com/bndr/pipreqs,git,0
https://pypi.org/project/dask/,pypi,1
https://github.com/yuanxiaosc/DeepNude-an-Image-to-Image-technology,git,1
https://github.com/Nuitka/Nuitka,git,0
https://github.com/cyrus-and/gdb-dashboard,git,1
https://pypi.org/project/pandas-gbq/,pypi,1
https://pypi.org/project/netaddr/,pypi,0
https://pypi.org/project/asgiref/,pypi,1
https://pypi.org/project/colorlog/,pypi,1
https://pypi.org/project/dopamine-rl/,pypi,1
https://pypi.org/project/invoke/,pypi,1
https://github.com/2020PB/police-brutality,git,1
https://pypi.org/project/croniter/,pypi,1
https://pypi.org/project/setproctitle/,pypi,1
https://github.com/wistbean/learn_python3_spider,git,1
https://github.com/axi0mX/ipwndfu,git,0
deb://Debian/packages/python-oslo.config,deb,1
https://pypi.org/project/pylint/,pypi,1
https://pypi.org/project/azure-cosmos/,pypi,1
https://pypi.org/project/sphinxcontrib-applehelp/,pypi,1
https://pypi.org/project/xgboost/,pypi,1
https://github.com/xflux-gui/fluxgui,git,0
https://pypi.org/project/fsspec/,pypi,1
https://pypi.org/project/promise/,pypi,0
https://pypi.org/project/google-resumable-media/,pypi,1
https://pypi.org/project/trio/,pypi,1
https://pypi.org/project/patsy/,pypi,0
deb://Debian/packages/cython,deb,1
https://github.com/listen1/listen1,git,0
https://pypi.org/project/tomlkit/,pypi,1
https://github.com/jcjohnson/pytorch-examples,git,0
https://pypi.org/project/importlib-metadata/,pypi,1
deb://Debian/packages/python-novaclient,deb,1
https://pypi.org/project/deepdiff/,pypi,1
deb://Debian/packages/gajim,deb,1
https://pypi.org/project/CacheControl/,pypi,0
https://pypi.org/project/azure-kusto-ingest/,pypi,1
https://github.com/carykh/jumpcutter,git,0
https://pypi.org/project/pluggy/,pypi,1
deb://Debian/packages/python-pulp,deb,0
https://github.com/p-christ/Deep-Reinforcement-Learning-Algorithms-with-PyTorch,git,1
https://gitlab.com/pycqa/flake8-docstrings.git,git,0
https://pypi.org/project/redis/,pypi,1
deb://Debian/packages/python-cinderclient,deb,1
deb://Debian/packages/nfoview,deb,1
https://pypi.org/project/opt-einsum/,pypi,1
https://pypi.org/project/azure-mgmt-servicebus/,pypi,1
https://pypi.org/project/SQLAlchemy-JSONField/,pypi,0
https://gitlab.com/pyfml/prepare.git,git,0
https://pypi.org/project/moviepy/,pypi,1
https://pypi.org/project/cleo/,pypi,1
https://pypi.org/project/passlib/,pypi,1
deb://Debian/packages/tryton-client,deb,1
deb://Debian/packages/python-whiteboard,deb,1
https://pypi.org/project/azure-mgmt-containerregistry/,pypi,1
https://pypi.org/project/Pygments/,pypi,1
https://pypi.org/project/opencensus/,pypi,1
https://pypi.org/project/google-cloud-logging/,pypi,1
https://pypi.org/project/semantic-version/,pypi,1
deb://Debian/packages/frescobaldi,deb,1
https://pypi.org/project/mlxtend/,pypi,1
https://pypi.org/project/ifaddr/,pypi,1
https://pypi.org/project/apispec/,pypi,1
deb://Debian/packages/python-keyring,deb,1
https://github.com/spyoungtech/grequests,git,0
https://pypi.org/project/readme-renderer/,pypi,1
deb://Debian/packages/python-os-testr,deb,1
deb://Debian/packages/imvirt,deb,1
https://github.com/avinashpaliwal/Super-SloMo,git,0
deb://Debian/packages/tryton-modules-carrier,deb,1
https://github.com/JunMa11/SegLoss,git,1
https://pypi.org/project/cx-Oracle/,pypi,0
deb://Debian/packages/python-ironic-lib,deb,1
deb://Debian/packages/python-magnumclient,deb,1
deb://Debian/packages/tryton-modules-sale-supply-drop-shipment,deb,1
https://pypi.org/project/xmltodict/,pypi,0
deb://Debian/packages/heartbeat,deb,0
https://pypi.org/project/pyarrow/,pypi,1
https://pypi.org/project/azure-storage-blob/,pypi,1
https://pypi.org/project/mock/,pypi,1
deb://Debian/packages/tryton-modules-country,deb,1
deb://Debian/packages/python-virtualenv,deb,1
https://pypi.org/project/tifffile/,pypi,1
deb://Debian/packages/urlwatch,deb,1
https://pypi.org/project/reportlab/,pypi,1
https://pypi.org/project/bleach/,pypi,1
deb://Debian/packages/txt2tags,deb,0
deb://Debian/packages/python-xstatic-angular-gettext,deb,0
deb://Debian/packages/gnome-gmail,deb,0
https://pypi.org/project/docstring-parser/,pypi,1
deb://Debian/packages/pathological,deb,0
https://pypi.org/project/koalas/,pypi,1
https://github.com/beurtschipper/Depix,git,1
deb://Debian/packages/tryton-modules-stock-product-location,deb,1
https://github.com/google-research/arxiv-latex-cleaner,git,1
https://github.com/bbfamily/abu,git,0
deb://Debian/packages/ninix-aya,deb,0
https://pypi.org/project/portalocker/,pypi,0
https://pypi.org/project/uritemplate/,pypi,0
https://pypi.org/project/pyotp/,pypi,0
https://pypi.org/project/langdetect/,pypi,1
https://pypi.org/project/ipykernel/,pypi,1
https://pypi.org/project/transformers/,pypi,1
deb://Debian/packages/dh-python,deb,1
deb://Debian/packages/python-daemonize,deb,1
deb://Debian/packages/autopkgtest,deb,1
https://pypi.org/project/azure-mgmt-core/,pypi,1
https://pypi.org/project/kiwisolver/,pypi,1
https://pypi.org/project/ExifRead/,pypi,1
https://pypi.org/project/jdcal/,pypi,0
https://pypi.org/project/qtconsole/,pypi,0
https://pypi.org/project/certifi/,pypi,1
deb://Debian/packages/hplip,deb,1
https://gitlab.com/betse/benn.git,git,0
deb://Debian/packages/wapiti,deb,1
deb://Debian/packages/bzr,deb,0
https://github.com/NVIDIA/pix2pixHD,git,0
https://pypi.org/project/PyMySQL/,pypi,1
https://pypi.org/project/tensorflow-datasets/,pypi,1
https://github.com/NVlabs/stylegan2,git,1
https://pypi.org/project/Flask-Babel/,pypi,1
deb://Debian/packages/sabnzbdplus,deb,1
https://pypi.org/project/antlr4-python3-runtime/,pypi,1
deb://Debian/packages/postnews,deb,0
deb://Debian/packages/bdii,deb,0
deb://Debian/packages/duplicity,deb,1
deb://Debian/packages/bugz,deb,0
https://pypi.org/project/unicodecsv/,pypi,0
https://pypi.org/project/vine/,pypi,1
deb://Debian/packages/eog-plugins,deb,1
deb://Debian/packages/python-xstatic-jquery-ui,deb,0
https://github.com/codemayq/chinese_chatbot_corpus,git,0
deb://Debian/packages/tryton-modules-stock-supply-day,deb,1
https://pypi.org/project/partd/,pypi,0
https://pypi.org/project/fbprophet/,pypi,1
https://pypi.org/project/pydocstyle/,pypi,1
deb://Debian/packages/iotop,deb,1
deb://Debian/packages/tryton-modules-account-payment-clearing,deb,1
deb://Debian/packages/python-pyeclib,deb,1
deb://Debian/packages/ansible,deb,1
https://pypi.org/project/dateparser/,pypi,0
https://pypi.org/project/django-storages/,pypi,1
deb://Debian/packages/streamlink,deb,1
deb://Debian/packages/xkcdpass,deb,0
deb://Debian/packages/fail2ban,deb,1
https://pypi.org/project/azure-storage-common/,pypi,0
deb://Debian/packages/reportbug,deb,1
https://pypi.org/project/datalab/,pypi,1
https://github.com/rougier/matplotlib-cheatsheet,git,1
deb://Debian/packages/python-os-client-config,deb,1
deb://Debian/packages/twms,deb,1
deb://Debian/packages/python-openstackclient,deb,1
deb://Debian/packages/python-xstatic-spin,deb,0
deb://Debian/packages/python-falcon,deb,1
https://pypi.org/project/astor/,pypi,0
https://gitlab.com/divisadero/cloud-functions-python-emulator.git,git,0
